URL_ID,Positive_Score,Negative_Score,Polarity_Score,Subjectivity_Score,URL,avg_words_per_sentence
Netclan20241044,21,1,0.9090908677685968,0.0376068375425524,https://insights.blackcoffer.com/sports-prediction-model-for-multiple-sports-leagues/,20.695652173913043
Netclan20241078,4,2,0.333333277777787,0.0599999994,https://insights.blackcoffer.com/advanced-ai-for-pedestrian-crossing-safety/,23.0
Netclan20241124,6,0,0.9999998333333612,0.0309278348921245,https://insights.blackcoffer.com/microsoft-azure-chatbot-with-luis-language-understanding/,45.0
Netclan20241130,1,3,-0.4999998750000312,0.02499999984375,https://insights.blackcoffer.com/creating-a-custom-report-and-dashboard-using-the-data-got-from-atera-api/,68.5
Netclan20241118,1,3,-0.4999998750000312,0.0189573458817187,https://insights.blackcoffer.com/real-time-dashboard-to-monitor-infrastructure-activity-and-machines/,95.5
Netclan20241119,2,6,-0.4999999375000079,0.0229885056810675,https://insights.blackcoffer.com/electric-vehicles-ev-load-management-system-to-forecast-energy-demand/,41.142857142857146
Netclan20241131,9,2,0.636363578512402,0.0426356587494741,https://insights.blackcoffer.com/azure-data-lake-and-power-bi-dashboard/,43.4
Netclan20241125,7,4,0.2727272479338866,0.048034934288057,https://insights.blackcoffer.com/impact-of-news-media-and-press-on-innovation-startups-and-investments/,17.818181818181817
Netclan20241079,2,0,0.99999950000025,0.0303030298438934,https://insights.blackcoffer.com/handgun-detection-using-yolo/,61.0
Netclan20241045,16,6,0.4545454338842984,0.0419847327443039,https://insights.blackcoffer.com/efficient-coach-allocation-system-for-sports-coaching-organization/,16.846153846153847
Netclan20241051,35,28,0.1111111093474427,0.0419161676367823,https://insights.blackcoffer.com/building-an-analytics-dashboard-with-a-pdf-parsing-pipeline-for-data-extraction/,19.339285714285715
Netclan20241086,10,0,0.99999990000001,0.037174721051395,https://insights.blackcoffer.com/kpi-dashboard-for-accountants/,46.4
Netclan20241092,3,4,-0.1428571224489825,0.0222222221516754,https://insights.blackcoffer.com/medical-classification/,24.727272727272727
Netclan20241096,3,1,0.4999998750000312,0.0108991825316098,https://insights.blackcoffer.com/etl-and-mlops-infrastructure-for-blockchain-analytics/,65.2
Netclan20241082,10,3,0.5384614970414233,0.0532786883062348,https://insights.blackcoffer.com/building-a-physics-informed-neural-network-for-circuit-evaluation/,30.142857142857142
Netclan20241069,3,9,-0.4999999583333368,0.0369230768094674,https://insights.blackcoffer.com/ai-based-algorithmic-trading-bot-for-forex/,11.083333333333334
Netclan20241055,23,4,0.7037036776406045,0.0499999999074074,https://insights.blackcoffer.com/healthcare-ai-chatbot-using-llama-llm-langchain/,14.48148148148148
Netclan20241041,17,2,0.7894736426592819,0.0875576032831446,https://insights.blackcoffer.com/advanced-patient-data-analysis-solution-for-trend-identification-and-improved-healthcare-outcome/,60.0
Netclan20241109,21,1,0.9090908677685968,0.0309859154493156,https://insights.blackcoffer.com/dashboard-to-track-the-analytics-of-the-website-using-google-analytics-and-google-tag-manager/,20.448275862068964
Netclan20241121,38,4,0.8095237902494337,0.0680713126935635,https://insights.blackcoffer.com/google-local-service-ads-lsa-leads-dashboard/,14.5
Netclan20241135,1,0,0.999999000001,0.0175438593413358,https://insights.blackcoffer.com/react-native-apps-in-the-development-portfolio/,50.0
Netclan20241134,10,3,0.5384614970414233,0.0236794170789081,https://insights.blackcoffer.com/marketing-sales-and-financial-data-business-dashboard-wink-report/,29.235294117647054
Netclan20241120,3,0,0.9999996666667778,0.0163043477374763,https://insights.blackcoffer.com/power-bi-data-driven-map-dashboard/,32.2
Netclan20241108,20,2,0.8181817809917372,0.0307262569403264,https://insights.blackcoffer.com/website-tracking-and-insights-using-google-analytics-google-tag-manager/,21.555555555555557
Netclan20241040,15,1,0.8749999453125034,0.0754716977572089,https://insights.blackcoffer.com/advanced-data-visualization-solutions-for-monitoring-key-business-metrics-with-integrated-interactive-dashboards/,58.0
Netclan20241054,40,6,0.7391304187145562,0.0539273152943407,https://insights.blackcoffer.com/ai-chatbot-using-llm-langchain-llama/,18.076923076923077
Netclan20241068,8,4,0.3333333055555579,0.0398671095021026,https://insights.blackcoffer.com/an-etl-solution-for-an-internet-publishing-firm/,17.0
Netclan20241083,8,3,0.4545454132231443,0.0348101264721198,https://insights.blackcoffer.com/connecting-mongodb-database-to-power-bi-dashboard-dashboard-automation/,23.166666666666668
Netclan20241097,3,3,0.0,0.0222222221399176,https://insights.blackcoffer.com/an-agent-based-model-of-a-virtual-power-plant-vpp/,14.8125
Netclan20241081,8,1,0.7777776913580343,0.0443349751510592,https://insights.blackcoffer.com/car-detection-in-satellite-images/,17.3
Netclan20241095,1,5,-0.6666665555555741,0.0220588234483131,https://insights.blackcoffer.com/an-etl-solution-for-currency-data-to-google-big-query/,21.272727272727273
Netclan20241042,12,9,0.142857136054422,0.0901287549779881,https://insights.blackcoffer.com/anomaly-detection-and-analysis-for-enhanced-data-integrity-and-user-experience-on-bright-datas-website/,63.0
Netclan20241056,5,0,0.99999980000004,0.0124069478600323,https://insights.blackcoffer.com/ai-bot-audio-to-audio/,13.545454545454543
Netclan20241136,3,1,0.4999998750000312,0.031999999744,https://insights.blackcoffer.com/a-leading-firm-website-seo-optimization/,114.0
Netclan20241122,10,0,0.99999990000001,0.0234741783486521,https://insights.blackcoffer.com/aws-lex-voice-and-chatbot/,15.0
Netclan20241123,1,0,0.999999000001,0.003412969271628,https://insights.blackcoffer.com/metabridges-api-decentraland-integration/,25.666666666666668
Netclan20241137,8,0,0.9999998750000156,0.0634920629881582,https://insights.blackcoffer.com/a-leading-hospitality-firm-in-the-usa-website-seo-optimization/,55.5
Netclan20241057,13,3,0.6249999609375024,0.0408163264264889,https://insights.blackcoffer.com/recommendation-engine-for-insurance-sector-to-expand-business-in-the-rural-area/,31.363636363636363
Netclan20241043,15,3,0.6666666296296316,0.0361445782406735,https://insights.blackcoffer.com/building-custom-tflite-models-and-benchmarking-on-voxl2-chips/,16.0
Netclan20241094,5,15,-0.4999999750000012,0.0892857138871173,https://insights.blackcoffer.com/design-and-develop-solution-to-anomaly-detection-classification-problems/,33.166666666666664
Netclan20241080,2,6,-0.4999999375000079,0.0707964595504738,https://insights.blackcoffer.com/using-graph-technology-to-create-single-customer-view/,14.571428571428571
Netclan20241099,5,4,0.1111110987654334,0.040723981716181,https://insights.blackcoffer.com/integration-of-a-product-to-a-cloud-based-crm-platform/,51.25
Netclan20241066,5,1,0.6666665555555741,0.0304568526372748,https://insights.blackcoffer.com/ai-solution-for-a-technology-information-and-internet-firm/,34.6
Netclan20241072,7,5,0.1666666527777789,0.0902255632313867,https://insights.blackcoffer.com/ai-agent-development-and-deployment-in-jina-ai/,21.6
Netclan20241112,7,2,0.5555554938271674,0.0499999997222222,https://insights.blackcoffer.com/optimize-the-data-scraper-program-to-easily-accommodate-large-files-and-solve-oom-errors/,40.25
Netclan20241106,8,1,0.7777776913580343,0.043902438810232,https://insights.blackcoffer.com/an-app-for-updating-the-email-id-of-the-user-and-stripe-refund-tool-using-retool/,64.33333333333333
Netclan20241107,4,5,-0.1111110987654334,0.039647576917852,https://insights.blackcoffer.com/an-ai-ml-based-web-application-that-detects-the-correctness-of-text-in-a-given-video/,104.5
Netclan20241113,3,4,-0.1428571224489825,0.0282258063377991,https://insights.blackcoffer.com/making-a-robust-way-to-sync-data-from-airtables-to-mongodb-using-python-etl-solution/,45.8
Netclan20241073,11,4,0.4666666355555576,0.0570342203154592,https://insights.blackcoffer.com/golden-record-a-knowledge-graph-database-approach-to-unfold-discovery-using-neo4j/,13.6875
Netclan20241067,5,3,0.2499999687500039,0.0183066361137147,https://insights.blackcoffer.com/ai-and-nlp-based-solutions-to-automate-data-discovery-for-venture-capital-and-private-equity-principals/,14.458333333333334
Netclan20241098,8,1,0.7777776913580343,0.0542168671432718,https://insights.blackcoffer.com/transform-api-into-sdk-library-and-widget/,47.666666666666664
Netclan20241071,5,2,0.4285713673469475,0.025735294023032,https://insights.blackcoffer.com/ai-solutions-for-foreign-exchange-an-automated-algo-trading-tool/,21.6
Netclan20241065,6,10,-0.2499999843750009,0.0851063825260298,https://insights.blackcoffer.com/analytical-solution-for-a-tech-firm/,34.4
Netclan20241059,5,0,0.99999980000004,0.0215517240450356,https://insights.blackcoffer.com/data-warehouse-to-google-data-studio-looker-dashboard/,14.333333333333334
Netclan20241105,3,0,0.9999996666667778,0.0099337748015437,https://insights.blackcoffer.com/web-data-connector/,15.705882352941176
Netclan20241111,6,2,0.4999999375000079,0.0310077518177994,https://insights.blackcoffer.com/nft-data-automation-looksrare-and-etl-tool/,23.1
Netclan20241139,5,1,0.6666665555555741,0.0594059400058817,https://insights.blackcoffer.com/a-leading-musical-instrumental-website-seo-optimization/,92.0
Netclan20241138,8,5,0.2307692130177528,0.0802469130848956,https://insights.blackcoffer.com/a-leading-firm-in-the-usa-website-seo-optimization/,43.666666666666664
Netclan20241110,2,3,-0.199999960000008,0.0248756217667879,https://insights.blackcoffer.com/power-bi-dashboard-on-operations-transactions-and-marketing-embedding-the-dashboard-to-web-app/,60.666666666666664
Netclan20241104,3,1,0.4999998750000312,0.0132013200884444,https://insights.blackcoffer.com/data-integration-and-big-data-performance-using-elk-stack/,16.6
Netclan20241058,11,1,0.8333332638888947,0.0609137052745497,https://insights.blackcoffer.com/data-from-crm-via-zapier-to-google-sheets-dynamic-to-powerbi/,11.642857142857142
Netclan20241064,9,4,0.3846153550295881,0.0325814535524274,https://insights.blackcoffer.com/ad-networks-marketing-campaign-data-dashboard-in-looker-google-data-studio/,91.75
Netclan20241070,1,1,0.0,0.0088495574829665,https://insights.blackcoffer.com/equity-waterfalls-model-based-saas-application-for-real-estate-sector/,10.72222222222222
Netclan20241048,58,15,0.589041087821355,0.1177419352939646,https://insights.blackcoffer.com/cloud-based-web-application-for-financial-data-processing-and-visualization-of-sp-500-metrics/,25.0
Netclan20241074,6,1,0.7142856122449125,0.0328638496109678,https://insights.blackcoffer.com/advanced-ai-for-trading-automation/,13.923076923076923
Netclan20241060,9,3,0.4999999583333368,0.0599999997,https://insights.blackcoffer.com/crm-monday-com-via-zapier-to-power-bi-dashboard/,9.555555555555555
Netclan20241128,7,1,0.7499999062500118,0.0294117645977508,https://insights.blackcoffer.com/gangala-in-e-commerce-big-data-etl-elt-solution-and-data-warehouse/,17.53846153846154
Netclan20241100,10,2,0.6666666111111158,0.0444444442798353,https://insights.blackcoffer.com/a-web-based-dashboard-for-the-filtered-data-retrieval-of-land-records/,80.0
Netclan20241114,2,1,0.3333332222222592,0.0161290321713492,https://insights.blackcoffer.com/incident-duration-prediction-infrastructure-and-real-estate/,22.428571428571427
Netclan20241115,7,1,0.7499999062500118,0.0204603580039377,https://insights.blackcoffer.com/statistical-data-analysis-of-reinforced-concrete/,52.333333333333336
Netclan20241101,2,0,0.99999950000025,0.0094786729408593,https://insights.blackcoffer.com/integration-of-video-conferencing-data-to-the-existing-web-app/,194.0
Netclan20241129,19,3,0.7272726942148775,0.0578947366897506,https://insights.blackcoffer.com/big-data-solution-to-an-online-multivendor-marketplace-ecommerce-business/,84.5
Netclan20241061,13,6,0.3684210332409982,0.0785123963697835,https://insights.blackcoffer.com/monday-com-to-kpi-dashboard-to-manage-view-and-generate-insights-from-the-crm-data/,10.095238095238097
Netclan20241075,3,3,0.0,0.0555555550411522,https://insights.blackcoffer.com/create-a-knowledge-graph-to-provide-real-time-analytics-recommendations-and-a-single-source-of-truth/,49.0
Netclan20241049,34,6,0.6999999825000005,0.0492004919444028,https://insights.blackcoffer.com/department-wise-kpi-tracking-dashboard-with-technician-performance-analysis-for-atoz-dependable-service/,19.085714285714285
Netclan20241088,8,6,0.1428571326530619,0.0416666665426587,https://insights.blackcoffer.com/ranking-customer-behaviours-for-business-strategy/,20.153846153846153
Netclan20241063,7,4,0.2727272479338866,0.0371621620366143,https://insights.blackcoffer.com/google-lsa-ads-google-local-service-ads-etl-tools-and-dashboards/,31.75
Netclan20241077,2,7,-0.5555554938271674,0.0978260858931947,https://insights.blackcoffer.com/advanced-ai-for-road-cam-threat-detection/,27.666666666666668
Netclan20241117,4,3,0.1428571224489825,0.0285714284548104,https://insights.blackcoffer.com/power-bi-dashboard-to-drive-insights-from-complex-data-to-generate-business-insights/,31.857142857142858
Netclan20241103,2,3,-0.199999960000008,0.0196078430603614,https://insights.blackcoffer.com/auvik-connectwise-integration-in-grafana/,15.071428571428571
Netclan20241102,6,0,0.9999998333333612,0.0357142855017006,https://insights.blackcoffer.com/design-develop-an-app-in-retool-which-shows-the-progress-of-the-added-video/,78.0
Netclan20241116,1,1,0.0,0.0103626942468254,https://insights.blackcoffer.com/database-normalization-segmentation-with-google-data-studio-dashboard-insights/,34.8
Netclan20241076,2,0,0.99999950000025,0.0363636357024793,https://insights.blackcoffer.com/advanced-ai-for-thermal-person-detection/,24.5
Netclan20241062,20,7,0.4814814636488346,0.0382978722861023,https://insights.blackcoffer.com/data-management-for-a-political-saas-application/,11.877551020408164
Netclan20241089,5,0,0.99999980000004,0.0173611110508294,https://insights.blackcoffer.com/algorithmic-trading-for-multiple-commodities-markets-like-forex-metals-energy-etc/,15.066666666666666
Netclan20241039,9,2,0.636363578512402,0.0506912440060311,https://insights.blackcoffer.com/time-series-analysis-and-trend-forecasting-solution-for-predicting-news-trends/,59.666666666666664
Netclan20241159,11,8,0.1578947285318563,0.0293209876090725,https://insights.blackcoffer.com/population-and-community-survey-of-america/,48.5
Netclan20241158,8,7,0.0666666622222225,0.033557046904794,https://insights.blackcoffer.com/sentimental-analysis-on-shareholder-letter-of-companies/,32.416666666666664
Netclan20241038,8,2,0.599999940000006,0.0442477874148328,https://insights.blackcoffer.com/data-analytics-and-optimization-solution-for-enhancing-renewable-energy-efficiency/,62.0
Netclan20241017,3,0,0.9999996666667778,0.019607843009099,https://insights.blackcoffer.com/ai-and-ml-based-youtube-analytics-and-content-creation-tool-for-optimizing-subscriber-engagement-and-content-strategy/,32.25
Netclan20241163,1,0,0.999999000001,0.0091743118424375,https://insights.blackcoffer.com/amazon-buy-bot-an-automation-ai-tool-to-auto-checkouts/,24.5
Netclan20241162,0,0,0.0,0.0,https://insights.blackcoffer.com/budget-sales-kpi-dashboard-using-power-bi/,124.0
Netclan20241028,24,2,0.8461538136094686,0.0533880902394495,https://insights.blackcoffer.com/securing-sensitive-financial-data-with-privacy-preserving-machine-learning-for-predictive-analytics/,67.0
Netclan20241148,4,1,0.599999880000024,0.0199203186457357,https://insights.blackcoffer.com/traction-dashboards-of-marketing-campaigns-and-posts/,30.857142857142858
Netclan20241160,19,15,0.1176470553633219,0.0366774541136165,https://insights.blackcoffer.com/google-lsa-api-data-automation-and-dashboarding/,25.75
Netclan20241161,7,10,-0.1764705778546718,0.0669291335947672,https://insights.blackcoffer.com/healthcare-data-analysis/,27.375
Netclan20241149,3,1,0.4999998750000312,0.021052631468144,https://insights.blackcoffer.com/google-local-service-ads-lsa-data-warehouse/,55.666666666666664
Netclan20241029,19,5,0.5833333090277788,0.0776699026612624,https://insights.blackcoffer.com/enhancing-data-collection-for-research-institutions-addressing-survey-fatigue-and-incorporating-verbal-communication-for-richer-insights/,36.285714285714285
